season,game_no,player_name,shirt_no,role,on_for,off_for
1976/77,46,Allen,11,starter,,
1976/77,46,Peplow,12,sub,8,
1976/77,47,Johnson,1,starter,,
1976/77,47,Parry,2,starter,,
1976/77,47,Flood,3,starter,,
1976/77,47,Cliff,4,starter,,
1976/77,47,Philpotts,5,starter,,
1976/77,47,Bramhall,6,starter,,
1976/77,47,Palios,7,starter,,
1976/77,47,Mathias,8,starter,,
1976/77,47,Moore,9,starter,,
1976/77,47,Tynan,10,starter,,
1976/77,47,Allen,11,starter,,
1976/77,48,Johnson,1,starter,,
1976/77,48,Parry,2,starter,,
1976/77,48,Flood,3,starter,,
1976/77,48,Bramhall,4,starter,,
1976/77,48,Philpotts,5,starter,,
1976/77,48,Evans,6,starter,,
1976/77,48,Mathias,7,starter,,
1976/77,48,Tynan,8,starter,,
1976/77,48,Moore,9,starter,,
1976/77,48,James,10,starter,,
1976/77,48,Allen,11,starter,,
1976/77,49,Johnson,1,starter,,
1976/77,49,Parry,2,starter,,
1976/77,49,Flood,3,starter,,
1976/77,49,Bramhall,4,starter,,
1976/77,49,Philpotts,5,starter,,
1976/77,49,Evans,6,starter,,
1976/77,49,Mathias,7,starter,,
1976/77,49,Tynan,8,starter,,
1976/77,49,Moore,9,starter,,
1976/77,49,James,10,starter,,
1976/77,49,Allen,11,starter,,
1976/77,50,Johnson,1,starter,,
1976/77,50,Parry,2,starter,,
1976/77,50,Flood,3,starter,,12
1976/77,50,Bramhall,4,starter,,
1976/77,50,Philpotts,5,starter,,
1976/77,50,Evans,6,starter,,
1976/77,50,Peplow,7,starter,,
1976/77,50,Mathias,8,starter,,
1976/77,50,Allen,9,starter,,
1976/77,50,James,10,starter,,
1976/77,50,Williams G,11,starter,,
1976/77,50,Postlewhite,12,sub,3,
1977/78,1,Johnson,1,starter,,
1977/78,1,Mathias,2,starter,,
1977/78,1,Flood,3,starter,,
1977/78,1,Parry,4,starter,,
1977/78,1,Philpotts,5,starter,,
1977/78,1,Evans,6,starter,,
1977/78,1,Peplow,7,starter,,
1977/78,1,Palios,8,starter,,
1977/78,1,Moore,9,starter,,
1977/78,1,Tynan,10,starter,,
1977/78,1,Allen,11,starter,,
1977/78,2,Johnson,1,starter,,
1977/78,2,Mathias,2,starter,,
1977/78,2,Flood,3,starter,,
1977/78,2,Parry,4,starter,,
1977/78,2,Philpotts,5,starter,,
1977/78,2,Evans,6,starter,,
1977/78,2,Peplow,7,starter,,
1977/78,2,Palios,8,starter,,
1977/78,2,Moore,9,starter,,
1977/78,2,Tynan,10,starter,,
1977/78,2,Allen,11,starter,,12
1977/78,2,James,12,sub,11,
1977/78,3,Johnson,1,starter,,
1977/78,3,Mathias,2,starter,,
1977/78,3,Flood,3,starter,,
1977/78,3,Parry,4,starter,,
1977/78,3,Philpotts,5,starter,,
1977/78,3,Evans,6,starter,,
1977/78,3,Peplow,7,starter,,
1977/78,3,Palios,8,starter,,
1977/78,3,Moore,9,starter,,
1977/78,3,Tynan,10,starter,,
1977/78,3,Allen,11,starter,,
1977/78,4,Johnson,1,starter,,
1977/78,4,Mathias,2,starter,,
1977/78,4,Flood,3,starter,,
1977/78,4,Parry,4,starter,,
1977/78,4,Philpotts,5,starter,,
1977/78,4,Evans,6,starter,,
1977/78,4,Peplow,7,starter,,
1977/78,4,Palios,8,starter,,
1977/78,4,Moore,9,starter,,
1977/78,4,Tynan,10,starter,,
1977/78,4,Allen,11,starter,,
1977/78,5,Johnson,1,starter,,
1977/78,5,Mathias,2,starter,,
1977/78,5,Flood,3,starter,,
1977/78,5,Parry,4,starter,,
1977/78,5,Philpotts,5,starter,,
1977/78,5,Evans,6,starter,,
1977/78,5,Peplow,7,starter,,12
1977/78,5,Palios,8,starter,,
1977/78,5,Moore,9,starter,,
1977/78,5,Tynan,10,starter,,
1977/78,5,Allen,11,starter,,
1977/78,5,James,12,sub,7,
1977/78,6,Johnson,1,starter,,
1977/78,6,Mathias,2,starter,,
1977/78,6,Flood,3,starter,,
1977/78,6,Parry,4,starter,,
1977/78,6,Philpotts,5,starter,,
1977/78,6,Evans,6,starter,,
1977/78,6,Peplow,7,starter,,
1977/78,6,Palios,8,starter,,
1977/78,6,Moore,9,starter,,
1977/78,6,Tynan,10,starter,,
1977/78,6,Allen,11,starter,,12
1977/78,6,James,12,sub,11,
1977/78,7,Johnson,1,starter,,
1977/78,7,Mathias,2,starter,,
1977/78,7,Flood,3,starter,,
1977/78,7,Parry,4,starter,,
1977/78,7,Philpotts,5,starter,,
1977/78,7,Evans,6,starter,,
1977/78,7,Peplow,7,starter,,
1977/78,7,Palios,8,starter,,
1977/78,7,Moore,9,starter,,
1977/78,7,Tynan,10,starter,,
1977/78,7,Allen,11,starter,,
1977/78,8,Johnson,1,starter,,
1977/78,8,Mathias,2,starter,,
1977/78,8,Flood,3,starter,,
1977/78,8,Parry,4,starter,,
1977/78,8,Philpotts,5,starter,,
1977/78,8,Evans,6,starter,,
1977/78,8,Peplow,7,starter,,
1977/78,8,Palios,8,starter,,
1977/78,8,Moore,9,starter,,
1977/78,8,Tynan,10,starter,,
1977/78,8,Allen,11,starter,,12
1977/78,8,James,12,sub,11,
1977/78,9,Johnson,1,starter,,
1977/78,9,Mathias,2,starter,,
1977/78,9,Flood,3,starter,,
1977/78,9,Parry,4,starter,,
1977/78,9,Philpotts,5,starter,,
1977/78,9,Evans,6,starter,,
1977/78,9,Peplow,7,starter,,
1977/78,9,Palios,8,starter,,
1977/78,9,Moore,9,starter,,
1977/78,9,Tynan,10,starter,,
1977/78,9,Allen,11,starter,,
1977/78,10,Johnson,1,starter,,
1977/78,10,Mathias,2,starter,,
1977/78,10,Flood,3,starter,,
1977/78,10,Parry,4,starter,,
1977/78,10,Philpotts,5,starter,,
1977/78,10,Evans,6,starter,,
1977/78,10,Peplow,7,starter,,
1977/78,10,Palios,8,starter,,
1977/78,10,Moore,9,starter,,
1977/78,10,Tynan,10,starter,,
1977/78,10,Allen,11,starter,,12
1977/78,10,James,12,sub,11,
1977/78,11,Johnson,1,starter,,
1977/78,11,Mathias,2,starter,,
1977/78,11,Flood,3,starter,,
1977/78,11,Parry,4,starter,,
1977/78,11,Philpotts,5,starter,,
1977/78,11,Evans,6,starter,,
1977/78,11,Peplow,7,starter,,
1977/78,11,Palios,8,starter,,
1977/78,11,Moore,9,starter,,12
1977/78,11,Tynan,10,starter,,
1977/78,11,Allen,11,starter,,
1977/78,11,James,12,sub,9,
1977/78,12,Johnson,1,starter,,
1977/78,12,Mathias,2,starter,,
1977/78,12,Flood,3,starter,,
1977/78,12,Parry,4,starter,,
1977/78,12,Philpotts,5,starter,,
1977/78,12,Evans,6,starter,,
1977/78,12,Peplow,7,starter,,
1977/78,12,Palios,8,starter,,
1977/78,12,Moore,9,starter,,
1977/78,12,Tynan,10,starter,,
1977/78,12,Allen,11,starter,,
1977/78,13,Johnson,1,starter,,
1977/78,13,Mathias,2,starter,,
1977/78,13,Flood,3,starter,,
1977/78,13,Parry,4,starter,,
1977/78,13,Philpotts,5,starter,,
1977/78,13,Evans,6,starter,,
1977/78,13,Peplow,7,starter,,12
1977/78,13,Palios,8,starter,,
1977/78,13,Moore,9,starter,,
1977/78,13,Tynan,10,starter,,
1977/78,13,Allen,11,starter,,
1977/78,13,James,12,sub,7,
1977/78,14,Johnson,1,starter,,
1977/78,14,Mathias,2,starter,,
1977/78,14,Flood,3,starter,,
1977/78,14,Parry,4,starter,,
1977/78,14,Philpotts,5,starter,,
1977/78,14,Evans,6,starter,,
1977/78,14,Peplow,7,starter,,
1977/78,14,Palios,8,starter,,
1977/78,14,Moore,9,starter,,
1977/78,14,Tynan,10,starter,,
1977/78,14,Allen,11,starter,,
1977/78,15,Johnson,1,starter,,
1977/78,15,Mathias,2,starter,,
1977/78,15,Flood,3,starter,,
1977/78,15,Parry,4,starter,,
1977/78,15,Philpotts,5,starter,,
1977/78,15,Evans,6,starter,,
1977/78,15,Peplow,7,starter,,
1977/78,15,Palios,8,starter,,
1977/78,15,Moore,9,starter,,
1977/78,15,Tynan,10,starter,,
1977/78,15,Allen,11,starter,,
1977/78,16,Johnson,1,starter,,
1977/78,16,Mathias,2,starter,,
1977/78,16,Flood,3,starter,,
1977/78,16,Parry,4,starter,,
1977/78,16,Philpotts,5,starter,,
1977/78,16,Evans,6,starter,,
1977/78,16,Peplow,7,starter,,
1977/78,16,Palios,8,starter,,
1977/78,16,Moore,9,starter,,
1977/78,16,Tynan,10,starter,,
1977/78,16,Allen,11,starter,,12
1977/78,16,James,12,sub,11,
1977/78,17,Johnson,1,starter,,
1977/78,17,Mathias,2,starter,,
1977/78,17,Flood,3,starter,,12
1977/78,17,Parry,4,starter,,
1977/78,17,Philpotts,5,starter,,
1977/78,17,Evans,6,starter,,
1977/78,17,Peplow,7,starter,,
1977/78,17,Palios,8,starter,,
1977/78,17,Moore,9,starter,,
1977/78,17,Tynan,10,starter,,
1977/78,17,Allen,11,starter,,
1977/78,17,James,12,sub,3,
1977/78,18,Johnson,1,starter,,
1977/78,18,Mathias,2,starter,,
1977/78,18,Flood,3,starter,,
1977/78,18,Parry,4,starter,,
1977/78,18,Philpotts,5,starter,,
1977/78,18,Evans,6,starter,,
1977/78,18,Peplow,7,starter,,
1977/78,18,Palios,8,starter,,
1977/78,18,Moore,9,starter,,12
1977/78,18,Tynan,10,starter,,
1977/78,18,Allen,11,starter,,
1977/78,18,James,12,sub,9,
1977/78,19,Johnson,1,starter,,
1977/78,19,Mathias,2,starter,,
1977/78,19,Flood,3,starter,,
1977/78,19,Parry,4,starter,,12
1977/78,19,Philpotts,5,starter,,
1977/78,19,Evans,6,starter,,
1977/78,19,Peplow,7,starter,,
1977/78,19,Palios,8,starter,,
1977/78,19,Moore,9,starter,,
1977/78,19,Tynan,10,starter,,
1977/78,19,Allen,11,starter,,
1977/78,19,James,12,sub,4,
1977/78,20,Johnson,1,starter,,
1977/78,20,Mathias,2,starter,,
1977/78,20,Flood,3,starter,,
1977/78,20,Parry,4,starter,,
1977/78,20,Philpotts,5,starter,,
1977/78,20,Evans,6,starter,,
1977/78,20,Peplow,7,starter,,
1977/78,20,Palios,8,starter,,
1977/78,20,Moore,9,starter,,
1977/78,20,Tynan,10,starter,,
1977/78,20,Allen,11,starter,,12
1977/78,20,James,12,sub,11,
1977/78,21,Johnson,1,starter,,
1977/78,21,Mathias,2,starter,,12
1977/78,21,Flood,3,starter,,
1977/78,21,Parry,4,starter,,
1977/78,21,Philpotts,5,starter,,
1977/78,21,Evans,6,starter,,
1977/78,21,Peplow,7,starter,,
1977/78,21,Palios,8,starter,,
1977/78,21,Moore,9,starter,,
1977/78,21,Tynan,10,starter,,
1977/78,21,Allen,11,starter,,
1977/78,21,James,12,sub,2,
1977/78,22,Johnson,1,starter,,
1977/78,22,Mathias,2,starter,,
1977/78,22,Flood,3,starter,,
1977/78,22,Parry,4,starter,,
1977/78,22,Philpotts,5,starter,,
1977/78,22,Evans,6,starter,,
1977/78,22,Peplow,7,starter,,
1977/78,22,Palios,8,starter,,12
1977/78,22,Moore,9,starter,,
1977/78,22,Tynan,10,starter,,
1977/78,22,James,11,starter,,
1977/78,22,Bramhall,12,sub,8,
1977/78,23,Johnson,1,starter,,
1977/78,23,Mathias,2,starter,,
1977/78,23,Flood,3,starter,,
1977/78,23,Parry,4,starter,,
1977/78,23,Philpotts,5,starter,,
1977/78,23,Evans,6,starter,,
1977/78,23,Peplow,7,starter,,
1977/78,23,Palios,8,starter,,
1977/78,23,Moore,9,starter,,
1977/78,23,Tynan,10,starter,,
1977/78,23,Allen,11,starter,,12
1977/78,23,James,12,sub,11,
1977/78,24,Johnson,1,starter,,
1977/78,24,Mathias,2,starter,,
1977/78,24,Flood,3,starter,,
1977/78,24,Parry,4,starter,,
1977/78,24,Philpotts,5,starter,,
1977/78,24,Evans,6,starter,,
1977/78,24,Peplow,7,starter,,12
1977/78,24,Palios,8,starter,,
1977/78,24,Moore,9,starter,,
1977/78,24,Tynan,10,starter,,
1977/78,24,Allen,11,starter,,
1977/78,24,James,12,sub,7,
1977/78,25,Johnson,1,starter,,
1977/78,25,Mathias,2,starter,,
1977/78,25,Flood,3,starter,,
1977/78,25,Parry,4,starter,,
1977/78,25,Philpotts,5,starter,,
1977/78,25,Evans,6,starter,,
1977/78,25,Peplow,7,starter,,
1977/78,25,Palios,8,starter,,
1977/78,25,Moore,9,starter,,
1977/78,25,Tynan,10,starter,,
1977/78,25,Allen,11,starter,,
1977/78,26,Johnson,1,starter,,
1977/78,26,Mathias,2,starter,,
1977/78,26,Flood,3,starter,,
1977/78,26,Parry,4,starter,,
1977/78,26,Philpotts,5,starter,,
1977/78,26,Evans,6,starter,,
1977/78,26,Peplow,7,starter,,
1977/78,26,Palios,8,starter,,
1977/78,26,Moore,9,starter,,
1977/78,26,Tynan,10,starter,,
1977/78,26,Allen,11,starter,,
1977/78,27,Johnson,1,starter,,
1977/78,27,Mathias,2,starter,,
1977/78,27,Flood,3,starter,,
1977/78,27,Parry,4,starter,,
1977/78,27,Philpotts,5,starter,,
1977/78,27,Evans,6,starter,,
1977/78,27,Peplow,7,starter,,
1977/78,27,Palios,8,starter,,
1977/78,27,Moore,9,starter,,
1977/78,27,Tynan,10,starter,,
1977/78,27,Allen,11,starter,,
1977/78,28,Johnson,1,starter,,
1977/78,28,Mathias,2,starter,,
1977/78,28,Flood,3,starter,,
1977/78,28,Parry,4,starter,,
1977/78,28,Philpotts,5,starter,,
1977/78,28,Evans,6,starter,,
1977/78,28,Peplow,7,starter,,
1977/78,28,Palios,8,starter,,
1977/78,28,Moore,9,starter,,
1977/78,28,Tynan,10,starter,,
1977/78,28,Allen,11,starter,,
1977/78,29,Johnson,1,starter,,
1977/78,29,Mathias,2,starter,,
1977/78,29,Flood,3,starter,,
1977/78,29,Parry,4,starter,,
1977/78,29,Philpotts,5,starter,,
1977/78,29,Evans,6,starter,,
1977/78,29,Peplow,7,starter,,
1977/78,29,Palios,8,starter,,
1977/78,29,Moore,9,starter,,
1977/78,29,Tynan,10,starter,,
1977/78,29,Allen,11,starter,,
1977/78,30,Johnson,1,starter,,
1977/78,30,Mathias,2,starter,,
1977/78,30,Flood,3,starter,,
1977/78,30,Parry,4,starter,,
1977/78,30,Philpotts,5,starter,,
1977/78,30,Evans,6,starter,,
1977/78,30,Peplow,7,starter,,12
1977/78,30,Palios,8,starter,,
1977/78,30,Moore,9,starter,,
1977/78,30,Tynan,10,starter,,
1977/78,30,Allen,11,starter,,
1977/78,30,Cliff,12,sub,7,
1977/78,31,Johnson,1,starter,,
1977/78,31,Mathias,2,starter,,
1977/78,31,Flood,3,starter,,
1977/78,31,Parry,4,starter,,
1977/78,31,Philpotts,5,starter,,
1977/78,31,Evans,6,starter,,
1977/78,31,Peplow,7,starter,,
1977/78,31,Palios,8,starter,,
1977/78,31,Moore,9,starter,,
1977/78,31,Tynan,10,starter,,
1977/78,31,Allen,11,starter,,
1977/78,32,Johnson,1,starter,,
1977/78,32,Mathias,2,starter,,
1977/78,32,Flood,3,starter,,
1977/78,32,Parry,4,starter,,
1977/78,32,Philpotts,5,starter,,
1977/78,32,Evans,6,starter,,
1977/78,32,Peplow,7,starter,,
1977/78,32,Palios,8,starter,,
1977/78,32,Moore,9,starter,,
1977/78,32,Tynan,10,starter,,12
1977/78,32,Allen,11,starter,,
1977/78,32,Cliff,12,sub,10,
1977/78,33,Johnson,1,starter,,
1977/78,33,Mathias,2,starter,,
1977/78,33,Flood,3,starter,,
1977/78,33,Parry,4,starter,,
1977/78,33,Philpotts,5,starter,,
1977/78,33,Evans,6,starter,,
1977/78,33,Peplow,7,starter,,
1977/78,33,Palios,8,starter,,
1977/78,33,Moore,9,starter,,
1977/78,33,James,10,starter,,
1977/78,33,Allen,11,starter,,
1977/78,34,Johnson,1,starter,,
1977/78,34,Mathias,2,starter,,
1977/78,34,Flood,3,starter,,
1977/78,34,Parry,4,starter,,
1977/78,34,Philpotts,5,starter,,
1977/78,34,Evans,6,starter,,
1977/78,34,Cliff,7,starter,,
1977/78,34,Bramhall,8,starter,,
1977/78,34,Moore,9,starter,,
1977/78,34,Tynan,10,starter,,
1977/78,34,Allen,11,starter,,
1977/78,35,Johnson,1,starter,,
1977/78,35,Mathias,2,starter,,
1977/78,35,Flood,3,starter,,
1977/78,35,Parry,4,starter,,
1977/78,35,Philpotts,5,starter,,12
1977/78,35,Evans,6,starter,,
1977/78,35,Peplow,7,starter,,
1977/78,35,Palios,8,starter,,
1977/78,35,James,9,starter,,
1977/78,35,Tynan,10,starter,,
1977/78,35,Allen,11,starter,,
1977/78,35,Bramhall,12,sub,5,
1977/78,36,Johnson,1,starter,,
1977/78,36,Mathias,2,starter,,
1977/78,36,Flood,3,starter,,
1977/78,36,Parry,4,starter,,
1977/78,36,Philpotts,5,starter,,
1977/78,36,Evans,6,starter,,
1977/78,36,Peplow,7,starter,,
1977/78,36,Palios,8,starter,,
1977/78,36,Tynan,9,starter,,
1977/78,36,James,10,starter,,
1977/78,36,Allen,11,starter,,
1977/78,37,Johnson,1,starter,,
1977/78,37,Cliff,2,starter,,
1977/78,37,Mathias,3,starter,,
1977/78,37,Parry,4,starter,,12
1977/78,37,Philpotts,5,starter,,
1977/78,37,Evans,6,starter,,
1977/78,37,Peplow,7,starter,,
1977/78,37,Palios,8,starter,,
1977/78,37,Tynan,9,starter,,
1977/78,37,James,10,starter,,
1977/78,37,Allen,11,starter,,
1977/78,37,Bramhall,12,sub,4,
1977/78,38,West,1,starter,,
1977/78,38,Mathias,2,starter,,
1977/78,38,Flood,3,starter,,
1977/78,38,Parry,4,starter,,
1977/78,38,Philpotts,5,starter,,
1977/78,38,Evans,6,starter,,
1977/78,38,Peplow,7,starter,,
1977/78,38,Palios,8,starter,,
1977/78,38,Moore,9,starter,,
1977/78,38,Tynan,10,starter,,
1977/78,38,Allen,11,starter,,
1977/78,39,Johnson,1,starter,,
1977/78,39,Mathias,2,starter,,
1977/78,39,Cliff,3,starter,,
1977/78,39,Parry,4,starter,,
1977/78,39,Bramhall,5,starter,,
1977/78,39,Evans,6,starter,,
1977/78,39,Peplow,7,starter,,12
1977/78,39,Palios,8,starter,,
1977/78,39,Moore,9,starter,,
1977/78,39,Tynan,10,starter,,
1977/78,39,Allen,11,starter,,
1977/78,39,James,12,sub,7,
1977/78,40,Johnson,1,starter,,
1977/78,40,Mathias,2,starter,,
1977/78,40,Cliff,3,starter,,
1977/78,40,Parry,4,starter,,12
1977/78,40,Bramhall,5,starter,,
1977/78,40,Evans,6,starter,,
1977/78,40,Peplow,7,starter,,
1977/78,40,Palios,8,starter,,
1977/78,40,Moore,9,starter,,
1977/78,40,Tynan,10,starter,,
1977/78,40,Allen,11,starter,,
1977/78,40,Philpotts,12,sub,4,
1977/78,41,Johnson,1,starter,,
1977/78,41,Mathias,2,starter,,
1977/78,41,Flood,3,starter,,
1977/78,41,Parry,4,starter,,
1977/78,41,Philpotts,5,starter,,
1977/78,41,Evans,6,starter,,
1977/78,41,Peplow,7,starter,,
1977/78,41,Palios,8,starter,,
1977/78,41,Moore,9,starter,,
1977/78,41,Tynan,10,starter,,
1977/78,41,Allen,11,starter,,
1977/78,42,Johnson,1,starter,,
1977/78,42,Mathias,2,starter,,
1977/78,42,Flood,3,starter,,
1977/78,42,Bramhall,4,starter,,
1977/78,42,Philpotts,5,starter,,
1977/78,42,Evans,6,starter,,
1977/78,42,Peplow,7,starter,,
1977/78,42,Palios,8,starter,,
1977/78,42,Moore,9,starter,,
1977/78,42,Tynan,10,starter,,
1977/78,42,Allen,11,starter,,
1977/78,43,Johnson,1,starter,,
1977/78,43,Mathias,2,starter,,
1977/78,43,Flood,3,starter,,
1977/78,43,Parry,4,starter,,
1977/78,43,Philpotts,5,starter,,
1977/78,43,Evans,6,starter,,
1977/78,43,Cliff,7,starter,,12
1977/78,43,Palios,8,starter,,
1977/78,43,Moore,9,starter,,
1977/78,43,Tynan,10,starter,,
1977/78,43,Allen,11,starter,,
1977/78,43,Bramhall,12,sub,7,
1977/78,44,Johnson,1,starter,,
1977/78,44,Mathias,2,starter,,
1977/78,44,Flood,3,starter,,
1977/78,44,Parry,4,starter,,
1977/78,44,Philpotts,5,starter,,
1977/78,44,Palios,6,starter,,
1977/78,44,Tynan,7,starter,,
1977/78,44,Bramhall,8,starter,,
1977/78,44,Moore,9,starter,,
1977/78,44,James,10,starter,,
1977/78,44,Evans,11,starter,,
1977/78,45,Johnson,1,starter,,
1977/78,45,Mathias,2,starter,,
1977/78,45,Flood,3,starter,,
1977/78,45,Parry,4,starter,,
1977/78,45,Philpotts,5,starter,,
1977/78,45,Evans,6,starter,,
1977/78,45,Palios,7,starter,,
1977/78,45,Bramhall,8,starter,,
1977/78,45,Moore,9,starter,,
1977/78,45,Tynan,10,starter,,
1977/78,45,Peplow,11,starter,,
1977/78,46,Johnson,1,starter,,
1977/78,46,Mathias,2,starter,,
1977/78,46,Flood,3,starter,,
1977/78,46,Parry,4,starter,,
1977/78,46,Philpotts,5,starter,,
1977/78,46,Evans,6,starter,,
1977/78,46,Palios,7,starter,,12
1977/78,46,Bramhall,8,starter,,
1977/78,46,Moore,9,starter,,
1977/78,46,Tynan,10,starter,,
1977/78,46,Peplow,11,starter,,
1977/78,46,Cliff,12,sub,7,
1977/78,47,Johnson,1,starter,,
1977/78,47,Mathias,2,starter,,
1977/78,47,Flood,3,starter,,
1977/78,47,Parry,4,starter,,
1977/78,47,Philpotts,5,starter,,
1977/78,47,Evans,6,starter,,
1977/78,47,Peplow,7,starter,,
1977/78,47,Cliff,8,starter,,
1977/78,47,Moore,9,starter,,
1977/78,47,Tynan,10,starter,,
1977/78,47,Allen,11,starter,,
1977/78,48,Johnson,1,starter,,
1977/78,48,Mathias,2,starter,,
1977/78,48,Flood,3,starter,,
1977/78,48,Craven,4,starter,,12
1977/78,48,Philpotts,5,starter,,
1977/78,48,Parry,6,starter,,
1977/78,48,Cliff,7,starter,,
1977/78,48,Tynan,8,starter,,
1977/78,48,Moore,9,starter,,
1977/78,48,Evans,10,starter,,
1977/78,48,Allen,11,starter,,
1977/78,48,Peplow,12,sub,4,
1977/78,49,Johnson,1,starter,,
1977/78,49,Mathias,2,starter,,
1977/78,49,Flood,3,starter,,
1977/78,49,Parry,4,starter,,
1977/78,49,Philpotts,5,starter,,
1977/78,49,Evans,6,starter,,
1977/78,49,Craven,7,starter,,
1977/78,49,Cliff,8,starter,,
1977/78,49,Moore,9,starter,,
1977/78,49,Tynan,10,starter,,
1977/78,49,Allen,11,starter,,
1977/78,50,Johnson,1,starter,,
1977/78,50,Mathias,2,starter,,
1977/78,50,Flood,3,starter,,
1977/78,50,Parry,4,starter,,
1977/78,50,Philpotts,5,starter,,
1977/78,50,Evans,6,starter,,
1977/78,50,Craven,7,starter,,
1977/78,50,Peplow,8,starter,,
1977/78,50,Moore,9,starter,,
1977/78,50,Tynan,10,starter,,
1977/78,50,Allen,11,starter,,
1978/79,1,Johnson,1,starter,,
1978/79,1,Mathias,2,starter,,
1978/79,1,Flood,3,starter,,
1978/79,1,O'Neil,4,starter,,
1978/79,1,Postlewhite,5,starter,,
1978/79,1,Palios,6,starter,,
1978/79,1,Peplow,7,starter,,12
1978/79,1,Craven,8,starter,,
1978/79,1,Moore,9,starter,,
1978/79,1,Evans,10,starter,,
1978/79,1,McAuley,11,starter,,
1978/79,1,Kerr,12,sub,7,
1978/79,2,Johnson,1,starter,,
1978/79,2,Mathias,2,starter,,
1978/79,2,Flood,3,starter,,
1978/79,2,Palios,4,starter,,12
1978/79,2,Postlewhite,5,starter,,
1978/79,2,Evans,6,starter,,
1978/79,2,Craven,7,starter,,
1978/79,2,O'Neil,8,starter,,
1978/79,2,Moore,9,starter,,
1978/79,2,Peplow,10,starter,,
1978/79,2,McAuley,11,starter,,
1978/79,2,Kerr,12,sub,4,
1978/79,3,Johnson,1,starter,,
1978/79,3,Mathias,2,starter,,
1978/79,3,Flood,3,starter,,
1978/79,3,Parry,4,starter,,
1978/79,3,Bramhall,5,starter,,
1978/79,3,Evans,6,starter,,
1978/79,3,Peplow,7,starter,,
1978/79,3,Palios,8,starter,,12
1978/79,3,Moore,9,starter,,
1978/79,3,O'Neil,10,starter,,
1978/79,3,McAuley,11,starter,,
1978/79,3,Kerr,12,sub,8,
1978/79,4,Johnson,1,starter,,
1978/79,4,Mathias,2,starter,,
1978/79,4,Flood,3,starter,,
1978/79,4,Parry,4,starter,,
1978/79,4,Bramhall,5,starter,,
1978/79,4,Evans,6,starter,,
1978/79,4,Palios,7,starter,,
1978/79,4,O'Neil,8,starter,,12
1978/79,4,Moore,9,starter,,
1978/79,4,Peplow,10,starter,,
1978/79,4,McAuley,11,starter,,
1978/79,4,Kerr,12,sub,8,
1978/79,5,Johnson,1,starter,,
1978/79,5,Mathias,2,starter,,
1978/79,5,Flood,3,starter,,
1978/79,5,Parry,4,starter,,
1978/79,5,Bramhall,5,starter,,
1978/79,5,Evans,6,starter,,
1978/79,5,Palios,7,starter,,
1978/79,5,Craven,8,starter,,12
1978/79,5,Moore,9,starter,,
1978/79,5,Kerr,10,starter,,
1978/79,5,McAuley,11,starter,,
1978/79,5,Cliff,12,sub,8,
1978/79,6,Johnson,1,starter,,
1978/79,6,Mathias,2,starter,,
1978/79,6,Flood,3,starter,,
1978/79,6,Parry,4,starter,,
1978/79,6,Bramhall,5,starter,,
1978/79,6,Evans,6,starter,,
1978/79,6,Cliff,7,starter,,
1978/79,6,Palios,8,starter,,
1978/79,6,Moore,9,starter,,
1978/79,6,Peplow,10,starter,,
1978/79,6,McAuley,11,starter,,
1978/79,7,Johnson,1,starter,,
1978/79,7,Mathias,2,starter,,
1978/79,7,Flood,3,starter,,
1978/79,7,Parry,4,starter,,
1978/79,7,Bramhall,5,starter,,
1978/79,7,Evans,6,starter,,
1978/79,7,Cliff,7,starter,,
1978/79,7,Palios,8,starter,,
1978/79,7,Moore,9,starter,,
1978/79,7,Peplow,10,starter,,
1978/79,7,McAuley,11,starter,,
1978/79,8,Johnson,1,starter,,
1978/79,8,Flood,2,starter,,
1978/79,8,Mathias,3,starter,,
1978/79,8,Parry,4,starter,,
1978/79,8,Bramhall,5,starter,,
1978/79,8,Evans,6,starter,,
1978/79,8,Palios,7,starter,,
1978/79,8,Cliff,8,starter,,
1978/79,8,Moore,9,starter,,
1978/79,8,Peplow,10,starter,,
1978/79,8,McAuley,11,starter,,
1978/79,9,Johnson,1,starter,,
1978/79,9,Mathias,2,starter,,
1978/79,9,Flood,3,starter,,
1978/79,9,Parry,4,starter,,
1978/79,9,Bramhall,5,starter,,
1978/79,9,Palios,6,starter,,
1978/79,9,Peplow,7,starter,,
1978/79,9,O'Neil,8,starter,,
1978/79,9,Moore,9,starter,,
1978/79,9,Evans,10,starter,,
1978/79,9,McAuley,11,starter,,
1978/79,10,Johnson,1,starter,,
1978/79,10,Mathias,2,starter,,12
1978/79,10,Flood,3,starter,,
1978/79,10,Parry,4,starter,,
1978/79,10,Bramhall,5,starter,,
1978/79,10,Palios,6,starter,,
1978/79,10,Craven,7,starter,,
1978/79,10,O'Neil,8,starter,,
1978/79,10,Moore,9,starter,,
1978/79,10,Evans,10,starter,,
1978/79,10,McAuley,11,starter,,
1978/79,10,Postlewhite,12,sub,2,
1978/79,11,Johnson,1,starter,,
1978/79,11,Mathias,2,starter,,
1978/79,11,Flood,3,starter,,
1978/79,11,Parry,4,starter,,
1978/79,11,Bramhall,5,starter,,
1978/79,11,Evans,6,starter,,
1978/79,11,Palios,7,starter,,
1978/79,11,O'Neil,8,starter,,
1978/79,11,Moore,9,starter,,
1978/79,11,Craven,10,starter,,12
1978/79,11,McAuley,11,starter,,
1978/79,11,Peplow,12,sub,10,
