season,game_no,player_name,goals_scored
2020/21,8,Paul Lewis,1
2020/21,8,Kieron Morris,1
2020/21,11,Peter Clarke,1
2020/21,11,James Vaughan,1
2020/21,14,Otis Khan,1
2020/21,15,Peter Clarke,1
2020/21,15,Corey Taylor,1
2020/21,16,Kieron Morris,1
2020/21,16,Kaiyne Woolery,1
2020/21,17,Kieron Morris,1
2020/21,17,James Vaughan,2
2020/21,17,Kaiyne Woolery,1
2020/21,18,Peter Clarke,1
2020/21,18,Otis Khan,1
2020/21,18,Paul Lewis,1
2020/21,18,James Vaughan,2
2020/21,19,Corey Taylor,1
2020/21,20,Kaiyne Woolery,1
2020/21,21,James Vaughan,1
2020/21,22,Liam Feeney,1
2020/21,23,Ollie Banks,1
2020/21,23,Danny Lloyd,1
2020/21,25,Peter Clarke,1
2020/21,25,Kieron Morris,1
2020/21,25,James Vaughan,1
2020/21,27,James Vaughan,1
2020/21,29,Morgan Ferrier,1
2020/21,29,Danny Lloyd,2
2020/21,29,Corey Taylor,1
2020/21,31,Liam Feeney,1
2020/21,31,Paul Lewis,1
2020/21,31,James Vaughan,1
2020/21,32,Danny Lloyd,1
2020/21,32,James Vaughan,1
2020/21,33,James Vaughan,2
2020/21,33,Kaiyne Woolery,1
2020/21,34,Kaiyne Woolery,1
2020/21,35,Paul Lewis,1
2020/21,35,Danny Lloyd,1
2020/21,36,James Vaughan,2
2020/21,36,Kaiyne Woolery,1
2020/21,38,Kieron Morris,1
2020/21,38,Kaiyne Woolery,1
2020/21,39,Calum MacDonald,1
2020/21,39,Kaiyne Woolery,1
2020/21,40,James Vaughan,2
2020/21,40,Kaiyne Woolery,1
2020/21,41,Paul Lewis,1
2020/21,41,Kieron Morris,1
2020/21,41,Kaiyne Woolery,1
2020/21,42,Liam Feeney,1
2020/21,44,Paul Lewis,1
2020/21,44,George Ray,1
2020/21,47,Danny Lloyd,1
2020/21,47,Dave Nugent,1
2020/21,48,Danny Lloyd,1
2020/21,48,Jay Spearing,1
2020/21,49,Kaiyne Woolery,1
2020/21,51,Paul Lewis,1
2020/21,56,Dave Nugent,1
2020/21,57,Kieron Morris,1
2020/21,59,Peter Clarke,1
2020/21,60,James Vaughan,1
2021/22,1,Callum McManaman,1
2021/22,2,Sam Foley,1
2021/22,2,Elliott Nevitt,1
2021/22,7,Tom Davies,1
2021/22,9,Sam Foley,2
2021/22,9,Nicky Maynard,2
2021/22,10,Kieron Morris,1
2021/22,10,Elliott Nevitt,1
2021/22,12,Peter Clarke,2
2021/22,13,Stephen Walker,1
2021/22,13,Ryan Watson,1
2021/22,14,Peter Clarke,1
2021/22,14,Josh Hawkes,1
2021/22,16,Kieron Morris,1
2021/22,16,Jay Spearing,1
2021/22,19,Callum McManaman,1
2021/22,20,Paul Glatzel,2
2021/22,20,Nicky Maynard,1
2021/22,22,Paul Glatzel,1
2021/22,22,Calum MacDonald,1
2021/22,23,Paul Glatzel,1
2021/22,23,Kieron Morris,1
2021/22,25,Charlie Jolley,1
2021/22,26,Elliott Nevitt,1
2021/22,27,Jay Spearing,1
2021/22,28,Nicky Maynard,1
2021/22,29,Nicky Maynard,1
2021/22,29,Kieron Morris,1
2021/22,30,Sam Foley,1
2021/22,30,Charlie Jolley,1
2021/22,30,Elliott Nevitt,1
2021/22,30,Ryan Watson,1
2021/22,31,Paul Glatzel,1
2021/22,32,Charlie Jolley,2
2021/22,33,Jay Spearing,1
2021/22,35,Kieron Morris,1
2021/22,36,Josh Hawkes,1
2021/22,37,Paul Glatzel,1
2021/22,37,Kane Hemmings,2
2021/22,40,Josh Hawkes,1
2021/22,41,Josh Dacres-Cogley,1
2021/22,42,Kane Hemmings,1
2021/22,42,Josh McPake,1
2021/22,43,Peter Clarke,1
2021/22,43,Elliott Nevitt,2
2021/22,44,Kane Hemmings,1
2021/22,44,Lewis Warrington,1
2021/22,45,Josh Hawkes,1
2021/22,47,Kane Hemmings,1
2021/22,47,Elliott Nevitt,1
2021/22,48,Kane Hemmings,1
2021/22,49,Callum McManaman,1
2021/22,50,Josh Hawkes,1
2021/22,50,Elliott Nevitt,1
2021/22,52,Josh Hawkes,1
2021/22,52,Kane Hemmings,1
2021/22,53,Kane Hemmings,1
2022/23,1,Kane Hemmings,1
2022/23,3,Josh Hawkes,1
2022/23,4,Ethan Bristow,1
2022/23,4,Josh Dacres-Cogley,1
2022/23,4,Elliott Nevitt,1
2022/23,7,Elliott Nevitt,1
2022/23,8,Jake Burton,1
2022/23,8,Josh Hawkes,1
2022/23,10,Kane Hemmings,1
2022/23,11,Josh Hawkes,1
2022/23,12,Paul Lewis,1
2022/23,12,Kieron Morris,1
2022/23,13,Elliott Nevitt,1
2022/23,14,Josh Hawkes,1
2022/23,15,Neill Byrne,1
2022/23,15,Rhys Hughes,1
2022/23,15,Paul Lewis,1
2022/23,16,Kane Hemmings,1
2022/23,16,Paul Lewis,1
2022/23,17,Elliott Nevitt,2
2022/23,17,Dynel Simeu,1
2022/23,18,Elliott Nevitt,1
2022/23,19,Jordan Turnbull,1
2022/23,20,Kane Hemmings,1
2022/23,23,Neill Byrne,1
2022/23,24,Josh Hawkes,1
2022/23,26,Jordan Turnbull,1
2022/23,28,Jake Burton,1
2022/23,29,Kane Hemmings,1
2022/23,29,Paul Lewis,1
2022/23,29,Kieron Morris,1
2022/23,30,Kane Hemmings,1
2022/23,30,Jordan Turnbull,1
2022/23,32,Josh Hawkes,1
2022/23,32,Kane Hemmings,1
2022/23,33,Josh Hawkes,1
2022/23,35,Kane Hemmings,1
2022/23,35,Kieron Morris,1
2022/23,37,Kieron Morris,1
2022/23,40,Josh Hawkes,1
2022/23,41,Jordan Turnbull,1
2022/23,42,Josh Hawkes,1
2022/23,44,Regan Hendry,1
2022/23,45,Harvey Saunders,1
2022/23,48,Harvey Saunders,1
2022/23,49,Harvey Saunders,1
2022/23,50,Josh Hawkes,1
2022/23,51,Josh Hawkes,1
2022/23,51,Rhys Hughes,1
2022/23,52,Samuel Taylor,1
